,iter,barcode_tot,n_barcodes,correlation,n_variants
4153,53,15,12,0.9945569526251148,17
4154,54,15,12,0.9942924240325602,17
4155,55,15,12,0.9950771734296779,17
4156,56,15,12,0.993647785024513,17
4157,57,15,12,0.9929672786890406,17
4158,58,15,12,0.9939210025161656,17
4159,59,15,12,0.9940527993570855,17
4160,60,15,12,0.9923335155632002,17
4161,61,15,12,0.9919057691464478,17
4162,62,15,12,0.9931461638949645,17
4163,63,15,12,0.9948999306399635,17
4164,64,15,12,0.9968316458520476,17
4165,65,15,12,0.9931067290822384,17
4166,66,15,12,0.9940921377938494,17
4167,67,15,12,0.9931472867297273,17
4168,68,15,12,0.9933302901410748,17
4169,69,15,12,0.9964325424452677,17
4170,70,15,12,0.9943412029073802,17
4171,71,15,12,0.9961818153612049,17
4172,72,15,12,0.9934052557573593,17
4173,73,15,12,0.9954256395720297,17
4174,74,15,12,0.9956031090360773,17
4175,75,15,12,0.9940289005083717,17
4176,76,15,12,0.9941205481607972,17
4177,77,15,12,0.9962110070320723,17
4178,78,15,12,0.9960576304663238,17
4179,79,15,12,0.99282251131667,17
4180,80,15,12,0.996887745686647,17
4181,81,15,12,0.9942491016166491,17
4182,82,15,12,0.992903234520173,17
4183,83,15,12,0.993451352006857,17
4184,84,15,12,0.9919697929957408,17
4185,85,15,12,0.9953293945399099,17
4186,86,15,12,0.9925236475714401,17
4187,87,15,12,0.9932823652250513,17
4188,88,15,12,0.9953768350226941,17
4189,89,15,12,0.9951127096017283,17
4190,90,15,12,0.9952347205793658,17
4191,91,15,12,0.9931892604025279,17
4192,92,15,12,0.9943099785282331,17
4193,93,15,12,0.9948049340826685,17
4194,94,15,12,0.9937110476318076,17
4195,95,15,12,0.9953543307815673,17
4196,96,15,12,0.9941345397838376,17
4197,97,15,12,0.9942317953840043,17
4198,98,15,12,0.9935128310785956,17
4199,99,15,12,0.994870534990962,17
4200,0,15,13,0.9940445623234623,17
4201,1,15,13,0.9947335973903835,17
4202,2,15,13,0.994358400831732,17
4203,3,15,13,0.9952245928780479,17
4204,4,15,13,0.9947661851879003,17
4205,5,15,13,0.9943676466957819,17
4206,6,15,13,0.9953213122564817,17
4207,7,15,13,0.9956536104640398,17
4208,8,15,13,0.995525158506794,17
4209,9,15,13,0.9957940506150024,17
4210,10,15,13,0.9951233195295521,17
4211,11,15,13,0.9960859312186751,17
4212,12,15,13,0.9959450090160394,17
4213,13,15,13,0.9956011036333937,17
4214,14,15,13,0.9947054040597578,17
4215,15,15,13,0.9957216251070169,17
4216,16,15,13,0.9950368367078214,17
4217,17,15,13,0.9938305047353062,17
4218,18,15,13,0.9947378743058507,17
4219,19,15,13,0.9945690692688004,17
4220,20,15,13,0.9963906951832048,17
4221,21,15,13,0.9952222436435415,17
4222,22,15,13,0.9957884470987362,17
4223,23,15,13,0.9950170767461278,17
4224,24,15,13,0.9946674172684564,17
4225,25,15,13,0.9953030759554624,17
4226,26,15,13,0.9930674062054581,17
4227,27,15,13,0.9959438246576006,17
4228,28,15,13,0.9933168421334815,17
4229,29,15,13,0.9947807196878595,17
4230,30,15,13,0.9956630063042125,17
4231,31,15,13,0.9938753201241175,17
4232,32,15,13,0.9964530601883628,17
4233,33,15,13,0.9945395754868508,17
4234,34,15,13,0.9940378665388946,17
4235,35,15,13,0.9941746097145506,17
4236,36,15,13,0.9946162116106718,17
4237,37,15,13,0.9952976940803535,17
4238,38,15,13,0.9943779195027401,17
4239,39,15,13,0.995896016511876,17
4240,40,15,13,0.995427117437319,17
4241,41,15,13,0.9943902115378214,17
4242,42,15,13,0.9958450728471712,17
4243,43,15,13,0.9944423991100522,17
4244,44,15,13,0.995436940946646,17
4245,45,15,13,0.9953381844315553,17
4246,46,15,13,0.9950853200605023,17
4247,47,15,13,0.9947052397467403,17
4248,48,15,13,0.9956829605207774,17
4249,49,15,13,0.9956203266693612,17
4250,50,15,13,0.9950367477831078,17
4251,51,15,13,0.9944906761680025,17
4252,52,15,13,0.9949630450058888,17
4253,53,15,13,0.9952200561791696,17
4254,54,15,13,0.9961798553594675,17
4255,55,15,13,0.9928617742784208,17
4256,56,15,13,0.9957243503663279,17
4257,57,15,13,0.9950698313276454,17
4258,58,15,13,0.9950061877964067,17
4259,59,15,13,0.9948612887563807,17
4260,60,15,13,0.9955629628856826,17
4261,61,15,13,0.9945597120965384,17
4262,62,15,13,0.9962548265479817,17
4263,63,15,13,0.9943072427613681,17
4264,64,15,13,0.994506632159365,17
4265,65,15,13,0.9941958420895178,17
4266,66,15,13,0.9960957392034313,17
4267,67,15,13,0.9939546389942089,17
4268,68,15,13,0.9966619189242504,17
4269,69,15,13,0.9939196506526925,17
4270,70,15,13,0.9938683116741429,17
4271,71,15,13,0.994853326640243,17
4272,72,15,13,0.9947440227496694,17
4273,73,15,13,0.99587238708199,17
4274,74,15,13,0.9940759080044181,17
4275,75,15,13,0.993518496444091,17
4276,76,15,13,0.995377262138509,17
4277,77,15,13,0.99506823569105,17
4278,78,15,13,0.9940673806228083,17
4279,79,15,13,0.9940752090552536,17
4280,80,15,13,0.9952296564451901,17
4281,81,15,13,0.9935293732850312,17
4282,82,15,13,0.9960886340463838,17
4283,83,15,13,0.9934923826666407,17
4284,84,15,13,0.9954152290559571,17
4285,85,15,13,0.9961177084977065,17
4286,86,15,13,0.9932590544555716,17
4287,87,15,13,0.995714290910202,17
4288,88,15,13,0.9949285929342725,17
4289,89,15,13,0.9932487704422561,17
4290,90,15,13,0.9932826425291733,17
4291,91,15,13,0.9938844241627872,17
4292,92,15,13,0.9949027161642298,17
4293,93,15,13,0.9933856037519407,17
4294,94,15,13,0.994095978424978,17
4295,95,15,13,0.995224061433027,17
4296,96,15,13,0.9947034006809395,17
4297,97,15,13,0.9956793943012129,17
4298,98,15,13,0.9956933786499711,17
4299,99,15,13,0.9936354069669489,17
4300,0,15,14,0.9953350112813045,17
4301,1,15,14,0.9950449594097572,17
4302,2,15,14,0.9951891594800331,17
4303,3,15,14,0.9943388565127953,17
4304,4,15,14,0.9952339224241709,17
4305,5,15,14,0.9958362709382785,17
4306,6,15,14,0.994639791422978,17
4307,7,15,14,0.9944873183346521,17
4308,8,15,14,0.9953676511384854,17
4309,9,15,14,0.9944716563800552,17
4310,10,15,14,0.9950603211532336,17
4311,11,15,14,0.9950977357293553,17
4312,12,15,14,0.9955888287570642,17
4313,13,15,14,0.995812696879206,17
4314,14,15,14,0.9953422182665072,17
4315,15,15,14,0.9949998828417953,17
4316,16,15,14,0.9944748429256003,17
4317,17,15,14,0.9960646273012209,17
4318,18,15,14,0.9954081801161861,17
4319,19,15,14,0.9945314534558601,17
4320,20,15,14,0.9947928078918131,17
4321,21,15,14,0.9953576541004552,17
4322,22,15,14,0.9953996431403009,17
4323,23,15,14,0.9951901430894778,17
4324,24,15,14,0.994529619349175,17
4325,25,15,14,0.9950788652661461,17
4326,26,15,14,0.993935995222077,17
4327,27,15,14,0.995311792771717,17
4328,28,15,14,0.9949751174351054,17
4329,29,15,14,0.9953056582027875,17
4330,30,15,14,0.9952518748419126,17
4331,31,15,14,0.9950136581395099,17
4332,32,15,14,0.994863245338875,17
4333,33,15,14,0.9955620311520947,17
4334,34,15,14,0.9955441187331112,17
4335,35,15,14,0.9959732508583038,17
4336,36,15,14,0.9945913234135981,17
4337,37,15,14,0.995620397908221,17
4338,38,15,14,0.9952322307353568,17
4339,39,15,14,0.9956617270726416,17
4340,40,15,14,0.9950522521038816,17
4341,41,15,14,0.9947835688778095,17
4342,42,15,14,0.9953746419467475,17
4343,43,15,14,0.9958443150838817,17
4344,44,15,14,0.9947835069002665,17
4345,45,15,14,0.9950740367705434,17
4346,46,15,14,0.9952371894788112,17
4347,47,15,14,0.995509962018682,17
4348,48,15,14,0.9942431193791633,17
4349,49,15,14,0.9961734589686346,17
4350,50,15,14,0.9955558811445723,17
4351,51,15,14,0.9952694969986202,17
4352,52,15,14,0.9954030963788497,17
4353,53,15,14,0.9948819267460212,17
4354,54,15,14,0.9952550579429835,17
4355,55,15,14,0.9952450304284924,17
4356,56,15,14,0.9961170867560182,17
4357,57,15,14,0.9944895887179787,17
4358,58,15,14,0.9947805053685272,17
4359,59,15,14,0.9946162398273599,17
4360,60,15,14,0.9952777858674391,17
4361,61,15,14,0.994455926862383,17
4362,62,15,14,0.99456646265561,17
4363,63,15,14,0.9947355708592884,17
4364,64,15,14,0.995756475686415,17
4365,65,15,14,0.9962804868064281,17
4366,66,15,14,0.9952908164205875,17
4367,67,15,14,0.9956870141422032,17
4368,68,15,14,0.99553968843761,17
4369,69,15,14,0.9955905243758734,17
4370,70,15,14,0.9952196780908251,17
4371,71,15,14,0.9948151914147444,17
4372,72,15,14,0.9951399001189893,17
4373,73,15,14,0.995457016282396,17
4374,74,15,14,0.9943437123636086,17
4375,75,15,14,0.9950366729503597,17
4376,76,15,14,0.9951738080986152,17
4377,77,15,14,0.9946035054703938,17
4378,78,15,14,0.9952439268879286,17
4379,79,15,14,0.9952239228288192,17
4380,80,15,14,0.9947423520755063,17
4381,81,15,14,0.9958025231250589,17
4382,82,15,14,0.9950200115130845,17
4383,83,15,14,0.9953936252073114,17
4384,84,15,14,0.9944771566269348,17
4385,85,15,14,0.9945290513317682,17
4386,86,15,14,0.9950210354794066,17
4387,87,15,14,0.9958173990627568,17
4388,88,15,14,0.994422395822359,17
4389,89,15,14,0.9954885506071534,17
4390,90,15,14,0.9950435419121397,17
4391,91,15,14,0.9952825923821578,17
4392,92,15,14,0.9954788558744885,17
4393,93,15,14,0.995646216531635,17
4394,94,15,14,0.99518552663481,17
4395,95,15,14,0.995417271184012,17
4396,96,15,14,0.9947347689035576,17
4397,97,15,14,0.9947874675554409,17
4398,98,15,14,0.995699793402269,17
4399,99,15,14,0.9946355207825802,17
4400,0,15,15,0.9954125626010077,17
4401,1,15,15,0.9954125626010077,17
4402,2,15,15,0.9954125626010077,17
4403,3,15,15,0.9954125626010077,17
4404,4,15,15,0.9954125626010077,17
4405,5,15,15,0.9954125626010077,17
4406,6,15,15,0.9954125626010077,17
4407,7,15,15,0.9954125626010077,17
4408,8,15,15,0.9954125626010077,17
4409,9,15,15,0.9954125626010077,17
4410,10,15,15,0.9954125626010077,17
4411,11,15,15,0.9954125626010077,17
4412,12,15,15,0.9954125626010077,17
4413,13,15,15,0.9954125626010077,17
4414,14,15,15,0.9954125626010077,17
4415,15,15,15,0.9954125626010077,17
4416,16,15,15,0.9954125626010077,17
4417,17,15,15,0.9954125626010077,17
4418,18,15,15,0.9954125626010077,17
4419,19,15,15,0.9954125626010077,17
4420,20,15,15,0.9954125626010077,17
4421,21,15,15,0.9954125626010077,17
4422,22,15,15,0.9954125626010077,17
4423,23,15,15,0.9954125626010077,17
4424,24,15,15,0.9954125626010077,17
4425,25,15,15,0.9954125626010077,17
4426,26,15,15,0.9954125626010077,17
4427,27,15,15,0.9954125626010077,17
4428,28,15,15,0.9954125626010077,17
4429,29,15,15,0.9954125626010077,17
4430,30,15,15,0.9954125626010077,17
4431,31,15,15,0.9954125626010077,17
4432,32,15,15,0.9954125626010077,17
4433,33,15,15,0.9954125626010077,17
4434,34,15,15,0.9954125626010077,17
4435,35,15,15,0.9954125626010077,17
4436,36,15,15,0.9954125626010077,17
4437,37,15,15,0.9954125626010077,17
4438,38,15,15,0.9954125626010077,17
4439,39,15,15,0.9954125626010077,17
4440,40,15,15,0.9954125626010077,17
4441,41,15,15,0.9954125626010077,17
4442,42,15,15,0.9954125626010077,17
4443,43,15,15,0.9954125626010077,17
4444,44,15,15,0.9954125626010077,17
4445,45,15,15,0.9954125626010077,17
4446,46,15,15,0.9954125626010077,17
4447,47,15,15,0.9954125626010077,17
4448,48,15,15,0.9954125626010077,17
4449,49,15,15,0.9954125626010077,17
4450,50,15,15,0.9954125626010077,17
4451,51,15,15,0.9954125626010077,17
4452,52,15,15,0.9954125626010077,17
4453,53,15,15,0.9954125626010077,17
4454,54,15,15,0.9954125626010077,17
4455,55,15,15,0.9954125626010077,17
4456,56,15,15,0.9954125626010077,17
4457,57,15,15,0.9954125626010077,17
4458,58,15,15,0.9954125626010077,17
4459,59,15,15,0.9954125626010077,17
4460,60,15,15,0.9954125626010077,17
4461,61,15,15,0.9954125626010077,17
4462,62,15,15,0.9954125626010077,17
4463,63,15,15,0.9954125626010077,17
4464,64,15,15,0.9954125626010077,17
4465,65,15,15,0.9954125626010077,17
4466,66,15,15,0.9954125626010077,17
4467,67,15,15,0.9954125626010077,17
4468,68,15,15,0.9954125626010077,17
4469,69,15,15,0.9954125626010077,17
4470,70,15,15,0.9954125626010077,17
4471,71,15,15,0.9954125626010077,17
4472,72,15,15,0.9954125626010077,17
4473,73,15,15,0.9954125626010077,17
4474,74,15,15,0.9954125626010077,17
4475,75,15,15,0.9954125626010077,17
4476,76,15,15,0.9954125626010077,17
4477,77,15,15,0.9954125626010077,17
4478,78,15,15,0.9954125626010077,17
4479,79,15,15,0.9954125626010077,17
4480,80,15,15,0.9954125626010077,17
4481,81,15,15,0.9954125626010077,17
4482,82,15,15,0.9954125626010077,17
4483,83,15,15,0.9954125626010077,17
4484,84,15,15,0.9954125626010077,17
4485,85,15,15,0.9954125626010077,17
4486,86,15,15,0.9954125626010077,17
4487,87,15,15,0.9954125626010077,17
4488,88,15,15,0.9954125626010077,17
4489,89,15,15,0.9954125626010077,17
4490,90,15,15,0.9954125626010077,17
4491,91,15,15,0.9954125626010077,17
4492,92,15,15,0.9954125626010077,17
4493,93,15,15,0.9954125626010077,17
4494,94,15,15,0.9954125626010077,17
4495,95,15,15,0.9954125626010077,17
4496,96,15,15,0.9954125626010077,17
4497,97,15,15,0.9954125626010077,17
4498,98,15,15,0.9954125626010077,17
4499,99,15,15,0.9954125626010077,17
